uuid	text	dom
b4f43ca6-b416-4885-9d18-a04c1eeb9614	天猫精灵音量还调整百分之六十五	0
08dc992a-8eac-4f44-a716-c30fec3fc254	天猫精灵来份荷兰豆小炒吧	1
4c54cda1-3fba-4b60-8436-1d2b64e3e25c	天猫精灵来碗番茄炖牛腩烂乎点汤	1
f34ea0ea-e59f-4ba1-9cd9-e1c6b7b26cad	天猫精灵来碗热乎的番茄浓汤吧	1
31b7e337-3789-4143-a32e-d304910d527d	来碗鲜虾菜心粥吧	1
88e1d379-022a-4571-a344-c6e5efa821b5	天猫精灵宝宝有没有好好喝奶啊	0
3153daaa-54d1-42f9-be55-2100e06707a2	天猫精灵请播放小说全军列阵	0
d47753dc-3e92-4c45-9ec0-de265937d64f	天猫精灵来碗老鸭汤炖粉丝吧热乎的	1
49d4d526-18f8-4f6f-94f9-d6d646bfe33e	天猫精灵播放碎衣三百两	0
bfda983a-cbe7-4ed0-afcd-0244aa466d35	天猫精灵来份老鸭汤加点百灵炒	1
7af40724-bf7f-4cd2-a313-03fa286fbfc5	来碗番茄蛋花汤热乎的	1
c21f9625-533b-4a84-bb88-154cc29c5905	天猫精灵将热水器调到三十八	0
99e412e0-a860-44c3-b19d-8aedc006f6fb	来碗冬瓜炖排骨汤	1
dd0b7413-18bf-417a-b252-cde9ec56d5a7	天猫精灵请播放魔术侦探猫洛克	0
c6056d80-d4d6-4a49-8acb-352a8c85ffaf	天猫精灵来碗南瓜小米养胃粥吧	1
bc0df64b-1bae-4dcb-88c7-759e4ffb6b6a	天猫精灵三十二乘以三十二等于多少	0
a8596182-2ec3-4ab7-86b0-18fbda909f5b	天猫精灵一百八十八点四除以三百一十四等于多少	0
832a6e2c-7058-4e84-ad8e-e7ca37a30083	播放意大利死亡过万	0
92c36b59-14e2-4943-bd34-e86136738725	天猫精灵要碗热乎的养生杂粮粥	1
25563647-b7e9-49e8-a47a-136629914072	天猫精灵播播放杨千嬅的嗯随便一首歌	0
824fab9f-5eeb-4ceb-842d-fff40bc37aeb	要碗鲜虾玉米粥吧	1
16c2a404-9518-46a6-a2b3-c04c5bdabaf6	天猫精灵要一份茄子肉末盖浇饭	1
480bac4f-79d8-4b69-a0bc-2020bf3240ac	来份料炒足的皮蛋瘦肉粥吧	1
8af24006-46e6-47a9-89a7-45123f9c7204	天猫精灵来碗热乎的皮蛋瘦肉粥吧	1
0c763181-4748-4b45-b55b-8b1f2c3c08a3	番茄炖牛肉一份炖得烂糊点	1
214d38e8-2b1c-46c3-b4cb-b8929558e005	腹极板课程有哪些	0
d3d15842-77b9-474b-a2e6-8dae006d8f25	天猫精灵一百二十一除以六十八	0
10e1627d-f76f-4e88-bcdb-04b2d37397c1	天猫精灵明天滨海新区的天气	0
046a71c9-55e0-454d-9816-3c330b80934c	你好天猫播放罗索布鲁奥特曼	0
daa434de-0bf5-4e5c-aa01-124f911eb6c5	天猫精灵来碗山药南瓜粥热乎的	1
a74f4b16-007b-40dc-b301-0fcd87fd47bb	天猫精灵把客厅的灯亮度调到百分之四十	0
5c4d4ee9-09cb-46e3-91f1-6cf8b709b25a	天猫精灵来碗养胃的小米粥吧	1
8ffb4791-d028-42c7-8807-ebdc9eec0022	来碗南瓜小米养胃粥吧	1
960c69d3-be0e-4f2a-a3ce-df04678ebeac	我想听自动挡吉他手的爱海涛涛	0
ce8cc15d-5551-48f9-bdb0-6f6cb7f9a628	天猫精灵播放原来静静的她	0
101c3fe1-fb95-482d-b321-f1c08e15f5ec	天猫精灵你要哭了你赶紧给我哭	0
6fc437ec-088c-4c60-98ae-d051044cd904	天猫精灵你知道兔的声音是什么声音吗	0
9041d52b-0703-466e-bad3-8f33cb042f95	好我们要听的歌你不好好给我我们开	0
52d8c53e-fe9e-4f8f-9301-b59c01eb8e0e	我想听韩庚的从不后悔	0
09d06737-5ca6-4baa-a5e3-115c76d998ae	来碗南瓜小米养胃粥吧	1
5abcc738-46d1-4086-8bf7-3175fe6a3de4	调大声点天猫精灵嗯再调大声点	0
6051507a-7ab4-4f48-aa42-f127eff3531d	天猫精灵你会给我报天气也会给我报时间我是非常喜欢你	0
93876eac-dc00-4e44-ac3a-de705b5341f0	天猫精灵播放我以渺小爱你	0
18ecafdf-b83a-4451-8b40-62d5d402b65a	帮我查询关于大后头值击的课	0
f036133c-6865-4a8b-a83f-fd11446f1dec	天猫精灵来碗冬瓜炖排骨汤	1
3b8035dd-823f-4cb2-9b04-6a0f1029927b	不是天猫精灵包覆的覆的拼音	0
61b20fba-1e95-4aea-97c9-9f9d3b56d40c	天猫精灵来碗西红柿鸡蛋盖浇饭吧	1
e1486c73-fd84-4465-8a1f-160e4ff3de17	天猫精灵来碗红枣山药养胃粥吧	1
7be73c9a-f8dd-42b7-aac1-bda1e4907cf0	新手必备的五哑运动教程	0
11f822d9-a95a-4571-add3-2b8d3cbc9c8f	天猫精灵四十加四十六等于几	0
d1c3d06d-9fec-4b9d-947a-f5455984a8a4	来碗雪梨银耳枸杞粥养胃的	1
e62507c8-27f9-468d-9559-8ea125610846	天猫精灵要碗热乎的皮蛋瘦肉粥	1
472217de-b3c4-462f-ab1b-e15cad1b9ad3	天猫精灵播放周深天空歌	0
5e541ca0-1cce-4a91-a55d-94ba84bc7e1a	天猫精灵六百加六百等于十二百等于十二百	0
67aa2bd7-5e52-4edc-bb9e-46c3e02d972c	天天猫精灵爆炒香辣卷心菜来一份吧	1
5b053334-f0e1-4275-ad41-3f614fdc5df4	要个浓汤煨的娃娃菜吧	1
700c4d69-ab52-4886-961a-e27d174f8956	天猫精灵三百七十九加六百三十八等于多少	0
992040be-7355-40a7-a37f-5a98ae4d2ac2	天猫精灵要个白菜豆腐暖心煲吧	1
10fcb623-d5f7-43d0-b73c-88bb268b4f15	天猫精灵扫地机器人电量多少	0
7fc57fa6-cc53-4ab2-9907-b5f80f853647	来一份清清爽爽额小炒莴笋丝米道要清淡点哦谢谢侬	1
61036189-7f8e-44da-b2f9-0dcb3ec043aa	来份浓汤煮的嫩娃娃菜吧	1
156f77d8-075f-487e-b4c4-fd55d0e942b7	再大声天猫精灵再大声一点点还是听不见	0
37af7048-d658-459f-ac7b-d17075b3a304	天猫精灵来份韭菜豆芽炒粉条吧	1
cead9db1-fca1-4ee2-bdfb-c14db6f9c42f	天猫精灵播放探子仔派对歌曲	0
a685bda8-b732-4dc9-94c0-3335e5c6ce8d	天猫精灵来碗养生杂粮粥吧	1
c66b0df7-fb7a-4e6c-aeed-8833b2b9174b	天猫精灵来份杏鲍菇小炒吧	1
88daab7c-0eee-43cd-a58d-1c8f5198af32	天猫精灵放泰格尼尼狂想曲	0
fae35d43-5491-47be-a261-fa7e272a7d68	天猫精灵来份包菜豆皮小炒吧	1
68d70797-ed8f-489f-9cc3-e967ffa88c8e	天猫精灵播放上午五点二十分	0
957a7bae-78e0-4581-8112-d2a5904ae56d	你好天猫设置十秒后就周深叫早闹钟	0
672d3adf-760d-4711-963a-94534035f3fa	我想听周杰伦的菊花台	0
47f46de7-c39b-4e58-a295-b68cb636b157	天猫精灵一加二加三等于多少	0
651ffaa1-a8ff-4478-b7f5-3134d4cae341	天猫精灵要碗红糖枣子小米粥吧	1
d96b579d-0d5f-43a2-99dd-4030b568bb43	天猫精灵来份红蛋香米饭吧	1
ddf1c242-9a91-4e7a-88ba-e95dc8b58687	天猫精灵拍手的声音该怎么叫	0
adb9b29d-883a-4d9c-b3ed-1f364dcbb95b	天猫精灵来份清炒空心菜吧	1
beacc46c-fe78-4702-9fb2-b37a6d4c055a	天猫精灵来份白菜豆腐锅吧	1
addfee9a-a1f7-46cf-b4cb-d0c02c595017	天猫精灵解释一下什么是脱档	0
83efaca8-48cc-45e5-afd5-e367ded9c0d0	妮妮我叫你唱歌你歌唱的不好听	0
4bd390f5-7d06-4643-8108-ceac326c7ff9	天猫精灵来碗红薯百合粥热乎的	1
bd685152-6209-4523-b723-c6a462c26d31	天猫精灵来碗热乎的皮蛋瘦肉粥吧	1
670198b7-966a-48d2-9332-ba10d480ab6d	天猫精灵五千个十加起来等于几	0
68a3efda-af38-4449-80bc-dcd28c3a2d8c	天猫精灵要份暖心暖胃的老母鸡汤	1
7e6e362f-8376-4c3a-8992-f801fb02c1c4	天猫精灵想吃点顺口的	1
a775499b-b531-470b-b8ba-d2c4d8dce09f	天猫精灵来碗热乎的皮蛋瘦肉粥吧	1
d2124f3c-58ae-4ebf-bae3-c43392d52fdb	天猫精灵世世界末日在什么时候	0
12a20a5b-e7e8-4b14-849c-0a3d4a20261a	天猫精灵播放周深的风吹过的晨曦	0
4da152a8-45b3-418b-8924-c663bf707a3b	天猫精灵十三十九除以九等于多少	0
b3f1d75c-4caa-43b3-97e2-867b37ed0b5a	来碗热乎的红薯粥吧	1
23f715ce-6a0c-4a11-a21b-9cc94353693a	天猫精灵来碗热乎的小米粥养养胃	1
5893cf9e-d52b-404b-9cac-240962187474	天猫精灵来碗香菇肉末热粥吧	1
3ba875e8-8062-4634-9a57-9194ed7a8fa5	天猫精灵明天南昌天气怎么样	0
974c3cfc-b760-4740-b209-622c0e7caec1	天猫精灵来碗清热解暑的百合绿豆粥吧	1
e816f3e5-19b9-4115-b4e4-b3bc30588521	七分之四和十四分之二哪个大	0
c02b7f72-5bff-423c-b55b-2ec67f53fb86	新手学悬挂训练带教程	0
6d8ecfff-796c-45d5-9a33-445bfed2ecec	天猫精灵来碗热乎的西红柿蛋汤吧	1
b81d37a6-f99d-4201-8dd6-c70eaacba3d5	我要唱苏星杰的你走之后	0
7ae6a204-1290-4f22-b70f-88c006e2cf27	燕麦山药蛋白饼可以放在沙拉米汤面	1
7736315d-8ffa-448c-9aef-7ed04f1209c0	天猫精灵十八乘以十四等于多少	0
99a65ea0-8aba-4d12-a915-8d2bd97b84e7	天猫精灵我的世界具体还有多长时间	0
9c7dd173-2f39-4c00-8c23-8c0a70a2c4b2	我要唱姜玉恒的时光影	0
8518fd08-778c-4d2d-9a58-d98ddc4ecdb4	天猫精灵来碗家常西红柿蛋花汤	1
884e5c53-b8fa-444d-8eb7-a2931165ecf0	天猫精灵播放末世重生之丧尸女王	0
d8f9998f-2bfc-4d35-be3f-33f9d967129d	来碗杂粮八宝粥吧	1
f09e0308-4409-476b-b83d-089cee663563	天猫精灵要份麻油土豆烧小白菜	1
e8973270-9c06-43fe-a211-137b9cdfa57d	天猫精灵来碗老鸭汤面吧	1
62e74c4d-001c-4ab9-8331-d2c63c9bdc5a	天猫精灵来碗番茄鸡蛋盖饭吧	1
f5b35da0-80f5-4677-ac9e-c85aa881729f	天猫精灵来份黑椒花菜炒肉软乎点	1
57cda21b-4905-4c55-8c66-ed889be6d3be	来碗肉末豆腐汤吧	1
bf7642ad-cc8a-4531-8acc-e6aff50131da	天猫精灵幺幺零零乘以零点八八是多少	0
15ca7726-f18b-42dd-9043-a1b2749f08d9	要碗南瓜小米薄合粥吧	1
b52f81f6-6057-439b-bbd9-2928db062c90	天猫精灵来份热乎的酱香豆腐盖饭软乎点	1
fc54f52c-650d-42a4-b205-ed7da8de39c9	回来了天猫精灵退出工作状态	0
43cafe06-b279-47d6-8506-188a96fb2b60	天猫精灵来份茶树菇老母鸡汤吧	1
2c2ac9ed-c4fe-4efb-81ab-b5a1a29a2673	要份老鸭汤好的小米粥吧	1
95c9aa0f-4e00-406e-bb83-92e3ef168739	天猫精灵来碗鲜百合山药肉片粥吧	1
c1d69f04-af8a-4e72-a8f5-12c2b033a7c3	天猫精灵来份鲜嫩小白菜吧	1
b7a782cf-1b2e-44b3-88a0-8b0d063433b6	来碗暖胃的小米粥吧	1
b8ced334-72f4-4845-bbef-50b5ae43b36a	二十一点天猫精灵一百二十一点九减一百零五九点三	0
b93f483f-c8a8-4a1a-b2f8-df5a5feb3cc1	天猫精灵来份养胃猪肚汤加莲子和枸杞	1
dfaef9d0-d7a1-4b50-aec8-fdfedc6a247f	天猫精灵音量百分之六十播放不会	0
2a81735d-ee5d-497b-a16e-f67a0896bfbf	天猫精灵来碗红枣山药养胃粥吧	1
504c98d2-be6d-430e-abde-5c0728037793	天猫精灵唱小兔子乖乖声音调小一些	0
0a04dd4d-443e-4cf2-a9e2-64e680a60878	天猫精灵来份暖心养胃的乌鸡汤热乎的	1
11e2fef5-94f0-40fb-b7a8-8102d436cd10	来份热乎现熬南瓜粥吧	1
9a912689-9a40-4062-9d13-284b378cfd14	天猫精灵你每天都有作业写吗	0
15e049b1-db18-42c5-a4b0-e73edd61ab48	我想听前男友的为什么你的电话打不通	0
9c2f74fd-5cd7-4dcb-8aa2-0df5c37ed13d	天猫精灵今天适合吃什么	0
b829a2cd-a8a0-4c00-b4b4-3f1a4ac701ff	天猫精灵中国特色社会主义理论包括	0
aefdbf83-8e93-4932-bc5d-f7d6759a9c5e	天猫精灵的确的反义词有什么	0
4d6cfd9e-9594-4204-a595-e22c59c40212	天猫精灵点个金针菇煎蛋	1
9087ff24-ced2-4044-b2f9-52e5f492df02	天猫精灵来份韭菜鸡蛋小炒吧	1
8472d14f-dc39-4375-9d01-b51060ab1d58	天猫精灵要碗南瓜小米养胃粥吧	1
1248de9e-342a-47f0-8797-4874de6a3c7a	天猫精灵我想听春天那的少年	0
18c85ec9-18b9-4efa-b880-7a0318153203	天猫精灵要碗番茄鸡蛋热汤面吧	1
f53ff51f-5b61-4287-99ab-4bee5786be78	天猫精灵我的汽车没被修好的	0
b000d0bf-4e83-40be-af78-1d2699ab593a	天猫精灵要碗南瓜小米粥养胃的	1
6851e59c-1cd4-473f-9397-f4674a54a173	播放爱情珠宝	0
7fcf1826-4054-47f6-b5d9-6dfca3649a2f	天猫精灵三百二十九减掉一百三十八等于多少	0
8f47abd0-83e4-465c-b869-5efdead3365d	天猫精灵要碗香浓皮蛋瘦肉粥吧	1
46bd2b82-e3eb-47d8-8d63-eb62db7c1f77	天猫精灵你觉得妈妈应该把手机给我吗	0
31d71f83-1bf3-42eb-a342-4c9370f3d3b6	我穿我的这个先生袜子	0
d8090587-6af4-4eff-8f52-f1b0a436bd4b	来碗山药排骨粥热乎的	1
25215c64-65dd-4b01-ae24-99de4811f9cb	天猫精灵请播放歌曲无名之辈将音量调到六十	0
c70635b3-6d3b-43d8-89ca-bb540d8c31c6	天猫精灵随便来点软乎的	1
24dbb3b4-cd13-4c7c-8cb3-8de678a8aa42	天猫精灵要一碗鲜香蛋花瘦肉粥吧	1
70c6c1f9-452b-40af-93b9-0732b5728eef	天猫精灵关闭每天互动小游戏	0
873821a2-1368-464f-afbb-a6bf1bba982c	天猫精灵你是不是想一加一等于三	0
4de76058-e1cd-49b2-9e9e-5deb708688f1	天猫精灵要碗红豆黑米粥养养胃	1
88bb2010-46dd-45df-8884-b4f07659a6e1	查找关于腹内斜肌的动作	0
d8f81631-b21b-47f3-b1ce-2fe29efa0d05	天猫精灵播放儿歌呱呱呱练习曲	0
3fbc91d6-5a3c-4ca4-b315-edb83217c5ba	蒜香猪手的食谱	1
2a5892fd-96f2-405a-b502-a2691611df26	来碗冬瓜炖排骨汤吧	1
1c87c696-f4c3-4b60-ad3a-6d3aad8dd1e2	天猫精灵要碗香菇牛肉热粥吧	1
a0fd7d63-f713-45c9-b5b0-569b930c442e	天猫精灵来碗黑米红枣枸杞养胃粥吧	1
7ed60da8-35a4-4527-aaf3-29495c8527ef	天猫精灵你是不是一个鬼呀你刚才说了这那句话	0
cd309a3c-ec20-4bb8-9ed4-3249d2299795	天猫精灵声音调到百分之四十	0
b1018aba-fe2f-4a4e-b74b-dd8675846445	天猫精灵来碗银耳莲子甜汤吧	1
f00816b5-9037-4a1f-84b6-40b0b38a87da	天猫精灵来碗红枣乌鸡汤吧	1
472efac3-d3fc-4480-af80-6525af5d90bc	天猫精灵返回返回再返回返回返回再返回	0
64c153ee-cf05-4e55-ba65-b964073c98ea	天猫精灵来份鲜鱼豆腐汤热乎的	1
5245f1f2-d45f-4ea9-b1a0-f5d623d6f402	天猫精灵唱盖周妍的一念永恒	0
26b5f385-4768-4738-8ca5-d5b4ac3ba173	天猫精灵三十四加二十九等于多少	0
20a44b40-1b9c-4699-9368-e86c58c035d8	天猫精灵要个肉末茄子煲吧	1
10bfbf17-311c-4f8e-99ca-394f11657aa0	主界面天猫精灵返回主界面	0
3e361a6b-a419-4d67-a061-78ea8cac0c64	天猫精灵一九八八减二零二四等于多少	0
b70871e7-2c43-48fa-9ccd-6a978fd4d31e	天猫精灵来碗热乎的小米南瓜粥吧	1
e6589b6f-5ccb-448a-9ff8-595804e84c07	天猫精灵嗯你这续航多长时间呢	0
485b58a0-0b50-4089-a0e4-a7090d2bfdc9	来份西红柿鸡蛋盖饭吧	1
d99da66f-cdd9-4673-a932-f273288a5d07	天猫精灵来一首三雨里的小雨	0
73231112-8fd5-4990-8f14-fb26a98a969d	天猫精灵要碗南瓜小米粥	1
96734ecc-5a23-44b5-ae04-9d6b262d85ca	天猫精灵播放小白兔音量调到六十	0
67d78df0-eb0e-407c-86b0-d91aa42574f8	汤汤水水的都行	1
8616a7df-3ce5-469a-9707-477e1c3fc89f	天猫精灵来碗胃里烂烂的莲藕汤	1
f19295b2-0939-4029-8e86-93e0e8c05566	要个手撕包菜小锅仔吧	1
2abbfbaa-481e-42ee-80cb-33c661e6983b	天猫精灵二十四年退休职工工资调整问题	0
8c4481c4-a87e-4e4c-9a75-f89879d6fe60	天猫精灵开国讲评书三国演义	0
b57bba13-1007-40a2-a593-17a0752e1b64	关于肩部锻炼有什么推荐	0
cc182d5d-3887-4924-9e88-e795cfa816ae	天猫精灵关闭音乐晚上看看电视吧	0
ab9e08c6-fcaf-4f4f-bfa2-cca60a29390d	天猫精灵二加三加一加八加九	0
77573d43-7f57-494c-92d2-9f16a1404162	播放这个天猫精灵一直播放这个歌曲	0
86fe94b8-4bca-46bf-b369-9d6ff0853876	来份炝炒包菜吧	1
600b56d1-cd9c-43e6-a90d-d7e0a16e185e	来份山药片炒黑木耳吧	1
b5cdf1ba-5edd-499c-a2f3-dd54a5470dc3	天猫精灵给我们播童儿降央名吧	0
98675ec8-4f3a-4a68-9b84-855b7cc293a0	练习冲肩跑需要注意什么	0
345f2150-b6c7-428b-8d2c-f390e7d0a040	天猫精灵婴儿加什么婴儿加水果加什么水果比较好	0
89f0c48f-5034-4887-8bed-e07d9bd50ee9	天猫精灵唱我爱的人他不是我爱的人	0
0c63a054-eed3-4d6a-b71f-47c80bc2f235	天猫精灵来碗香菇牛肉热粥吧	1
3a87ff76-127c-4b32-be14-434ed124964d	天猫精灵主卧灯亮度调到一百	0
234f921a-c051-4db1-a124-f1b815dc9156	一个苹果加两个苹果等于多少个苹果	0
574c61f0-4e3c-4995-9e8c-5d74810ef703	天猫精灵给我把音量调到五十	0
7eac3bbb-17b4-4e17-9ebc-d56144118804	九十一天猫精灵九十一加八十三	0
9a455940-317f-4771-a9a0-1afa8473e893	天猫精灵来碗暖胃的小米粥吧	1
9ce47e73-7f26-4b7e-b51d-3496bb9b8032	要碗山药炖鸽子汤	1
465aca2a-901e-4379-94c4-53cebbcb9e78	天猫精灵你这些东西都是啥做的	0
9563c6a6-c5b1-44e7-b502-50f87f711aa1	天猫精灵来份外婆菜炒鸡蛋吧	1
a78bb9c1-1125-458b-8828-c47d63fb5e6f	你好天猫我要听侯耀文石富宽的老大老二	0
2ebbd800-9fa5-40c4-92a5-27526269aaaf	天猫精灵播放门季宇的爱的钢琴曲十八	0
f44d2bbc-ddef-4e8a-9d17-3864454e3cb5	哑铃反方架的练习建议	0
ff58469a-b14c-42ed-bfb8-3c4f10518076	天猫精灵来份尖椒土豆片吧	1
b6cc2553-ead1-4d4c-97a7-78a00db58bd2	天猫精灵来碗紫薯山药养生粥吧	1
e9db140e-b469-4987-9b01-8159381708b7	南瓜粥怎么做好吃	0
c2455e11-814e-4fd7-a436-f55bbbf8695e	天猫精灵来碗当归炖牛肉汤吧	1
eaaffa0e-097d-47ec-b706-0a065228f44e	患有严重的腰间盘突出的运动信息是什么	0
667c345f-4224-432e-bc5f-4ad8cbf27ed2	天猫精灵帮吾来一份屋兰厢米道三鲜汤好伐汤里想多摆点料粥哦	1
971f4ae7-f466-4a8d-8ac7-e314faf8d563	天猫精灵播放上一首抖音的歌	0
650429ba-61e4-4806-8ba1-6c5a27870c05	天猫精灵来碗香菇鸡丝热粥暖暖胃	1
3096b323-b5f5-4d55-8293-00c25dd0c1d2	要份凉拌海带丝	1
b8cda1c2-2d5f-474f-a474-8bb637fc4ada	天猫精灵一点二五乘零点八加三点二乘零点八	0
7cfb1b1c-50f7-4c9f-ab24-a0de14d2ee3a	天猫精灵放播放一首做自己的光不需要太亮	0
3f207de8-5eee-47b0-ac64-92660871e5ae	天猫精灵要个西红柿炒土鸡蛋吧	1
dc248213-542a-4f95-9f0c-b049c7764945	我要唱鱼多多的你存在	0
18899a18-aef1-4dc1-8f8b-cae224dbc356	天猫精灵要个家常紫菜蛋片汤	1
7bd0b3a7-e35e-4e69-8296-87e254f0d07e	天猫精灵六十八乘以五等于多少	0
beb0e658-0db9-4404-b64f-acbc3c12e6e2	天猫精灵要一份老港口那家的皮蛋瘦肉粥	1
bf5fa326-8f8f-45a1-83b3-369783dc8450	有蒸菜吗	0
041da819-c49d-482e-9a78-d1cf5e38e0ba	天猫精灵来碗家常乌鸡汤吧	1
0f7013ed-040d-4768-8f49-0261df9d4842	天猫精灵四百零三减六十三等于几	0
6dee68ed-6390-43ff-8ff0-1050b3fdf5d5	天猫精灵现在你还调不调皮跟我说	0
fc221c16-70b9-48f8-87b9-eae2cdc1f89a	天猫精灵把客厅的灯调为暖色	0
e11acf84-ba7e-4272-bb3e-05812d7f0573	天猫精灵播放奇迹再现循环播放	0
052a8206-27ba-4a79-85a4-96624eabcbad	天猫精灵要碗南瓜燕麦暖暖粥	1
c63fa7b6-600e-43d2-8135-96ed1066a8d0	天猫精灵来份清炒空心菜吧	1
12046093-cae5-4ac0-b6db-244485d9bfcf	小鲜虾砂菇粥来一份呀笃得酥透额枣面要养养叫来拉老锅就吃个透两百喷么子	1
552db4c9-d2c5-4957-bd9d-9171db4460f1	天猫精灵来碗青菜肉末热粥吧	1
520f7759-6aaf-47bd-8274-04ac927d325d	叫叫天猫精灵唱个十八弯好不好	0
96761f30-64c6-4d8f-84ec-410d7014cbc4	天猫精灵五百乘以零点零三等于多少	0
b7d1a6cd-67a3-4d46-a971-64cdc0ab41d6	天猫精灵你还逗我吗我就给你把这项链	0
db47acfd-094e-43b0-acc1-f397d1639d5a	天猫精灵九百乘一千三百五十分之一	0
0c5d3b2d-1f23-4c9e-ab99-76187dafe24c	要碗皮蛋鸡茸粥	1
1823b2c1-b6ed-47eb-bbbe-48f2bc67301e	我要唱魏星宇的把酒邀月	0
7e93c745-8bc1-4bce-87e4-15e482b13f0e	天猫精灵来份冬瓜炖豆腐汤吧	1
cde26237-e7e5-4c52-9e72-08f4e77ff1c0	天猫精灵播马金凤的豫剧下一集	0
4ef267ba-ca9e-40b6-8bf3-87a096a0c6a1	天猫精灵关机关机关机关机关机关机关机关机	0
aa555929-ccd5-4d6a-acb9-2437f8eafa1f	天猫精灵来碗热乎的紫菜蛋花汤	1
00e79108-7114-418b-9a96-6e73e3e9b769	天猫精灵嗯三十九除以十三等于多少	0
4d9db07a-059d-4a10-a6c0-d4fc31e02493	天猫精灵四点五乘以七等于多少	0
921b3b43-fed3-434b-ab33-4d56b4d27236	阿拉要一份红糖小米养胃粥粥汤哦养养胃道	1
a0142e2c-1ad8-48a3-a43d-23d2d8b8ca21	天猫精灵来碗鲜香干贝瘦肉粥吧	1
6eab39da-bedd-4cf1-a14e-92352e634ddc	天猫精灵少放点调料吧	0
a799dae5-020e-4dda-b1f2-866efcec8e74	天猫精灵播放播放敲鼓的声音	0
2824380f-badb-4cf4-a1b5-9479ad587230	来份热乎的皮蛋瘦肉粥吧	1
21f99305-94b2-471a-a0a1-14db7f4fb3b9	天猫精灵要碗南瓜小米粥吧热乎的	1
07939aaf-a6ce-48f8-b94c-aa488181c5ec	天猫精灵红枣枸杞鸽子汤来一份吧	1
f70c6229-b0c0-40d9-815b-51ba66a5d029	天猫精灵让扫地机器人开始扫地	0
064db166-16d0-4446-aea9-f30accb1096d	天猫精灵七百六十九加二百二十二百六十六等于多少	0
47acbe81-9202-47ac-a112-45549ea5141e	天猫精灵来碗山药薏米芡丝粥吧	1
49e61003-5294-4573-b73c-849fe8b3b45a	天猫精灵音量调到四十给我放一首歌	0
fc0245f5-4e74-4c40-9ca4-cb018ddd278a	天猫精灵音乐调到百分之六五十	0
0e6bc225-ae28-4df6-bcbb-e71561ca4e29	天猫精灵把你的音量调到二十	0
4428b238-c319-4961-bf9c-301d2ca77055	天猫精灵八点九二减零点九一等于几	0
72b0a23e-6b08-4944-9cb7-329d7f9bfe9b	天猫精灵我我今天今天在你在家里面管好自己	0
d44833ad-1fe6-42e7-8025-c2bc52bb5068	那你说点什么高兴的事情吧	0
2845ca06-4fb1-494d-88e5-312e71c856c1	天猫精灵来碗家常皮蛋鲜骨粥吧	1
d0287176-3187-4ac7-bd53-f71cf52b3a14	天猫天猫精灵九十八乘以十五再除以六十四等于多少	0
be04404b-91a0-4f48-964c-cdf2172b89a6	天猫精灵你能播放刺猬猫里面内容吗	0
217d00df-1016-4e13-8e79-954971b95f6d	嗯可以把天猫精灵暂停吗暂停	0
4e8ac044-a824-4fbc-9a64-1be3f421f883	芹菜香干小炒来一份吧	1
223623c7-57c5-4aee-9264-2abdaa6839dc	天猫精灵放个宝宝巴士大王叫我来巡山	0
dc4a3fd4-d349-48d2-ba81-d61f795c95d2	我想听傲肆的不甜情歌	0
521fa811-60f5-4364-8432-d5ea72257d79	来一朵美丽的茉莉花好一朵美丽的茉莉花吹风	0
80acad82-02df-4567-9cea-74c8ba9e1ea1	来碗番茄蛋糊汤	1
d29e7e54-e2a5-436b-8b7e-8a790a63e728	天猫精灵退出儿童模式的密码是什么	0
fc2691fc-23db-4791-a0b4-469cadc6bd1b	天猫精灵有汤水的吗	1
c2c80265-ba33-4a6e-a5bd-48b1e1ed48dd	我超过你了因为我六岁	0
5650d0c8-a858-47df-b36d-d6db0442ad98	天猫精灵二百八十八乘以零点八等于多少	0
9f81ce39-f2e0-4707-b996-b61a86e015e4	我要唱张杰的势不可挡	0
52b0a645-e405-4e38-9cc5-7c98ca395c53	来份番茄鸡蛋汤面吧	1
c8f31ef7-d121-4918-9157-7f93b83597ed	天猫精灵三十八点九六加八十七点零八	0
09e06c82-6ff1-47f5-af24-99b5d948b4bf	天猫精灵要份暖心鸡丝粥吧	1
114b6ffd-9151-4bfe-a46f-586ad6bbea6c	来碗番茄鸡蛋捞面吧	1
b611bd5a-9423-49f9-baac-102dc46e3163	天猫精灵要个青炒炒菜蛋花汤吧	1
915607ab-2511-425b-a18c-c820e3433352	天猫精灵要碗冬瓜肉圆汤吧	1
845d381f-7930-48f4-8116-41bb2d410cbc	天猫精灵把灯光的亮度调到百分之一百	0
0b29e157-c33a-4ad4-9e14-1b9ecbbd6d35	天猫精灵来碗番茄鸡蛋盖浇饭吧	1
72ab4120-6407-442c-a155-ca4319440fff	天猫精灵我说唱一首一个公主	0
a615f47d-056f-41ec-8963-93df2a86557b	天猫精灵来碗热乎的番茄蛋汤吧	1
18c77271-5dd9-4c8b-878b-7f4e264f0151	来碗热乎养胃白粥吧	1
4a63b8bf-83a7-477d-9c9d-8710260d84b7	天猫精灵来碗红枣黑米养胃粥吧	1
cd08af6f-4006-456a-9eed-d1d4e62f0038	天猫精灵来碗菌菇南瓜小米粥吧	1
db576aba-62a1-4e4e-89ae-7919338f1209	要一份热乎的皮蛋瘦肉粥	1
5f12f2c1-1baf-4b3a-bfa9-7a992bb5e619	天猫精灵关闭电视机和机顶盒	0
